RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodSeconds,simulationTime,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,SimulationDuration,targetRealocation
2844410564,1,6,10000,6000,600,600,5993,1069,1829,2436,659,0,15.0833,0
2844410564,1,7,6000,6000,600,600,5994,2920,1261,1468,345,0,14.7,0
2844410564,1,7,2000,6000,600,600,5998,4803,791,404,0,0,14.8167,0
2844410564,1,7,3000,6000,600,600,5998,4827,762,409,0,0,14.6333,0
2844410564,1,7,4000,6000,600,600,5997,4691,785,521,0,0,15.1667,0
2844410564,1,7,8000,6000,600,600,5994,1033,1730,2645,586,0,14.55,0
2844410564,1,7,10000,6000,600,600,5993,523,1751,2544,1175,0,14.6833,0
2844410564,1,8,6000,6000,600,600,5993,793,2094,3106,0,0,14.95,0
2844410564,1,8,2000,6000,600,600,5993,935,2102,2956,0,0,14.2833,0
2844410564,1,8,3000,6000,600,600,5993,935,2102,2956,0,0,14.5167,0
2844410564,1,8,4000,6000,600,600,5993,914,2111,2968,0,0,14.5333,0
2844410564,1,8,8000,6000,600,600,5992,532,2093,3367,0,0,15.3833,0
2844410564,1,8,10000,6000,600,600,5992,449,1969,3025,549,0,15.5667,0
2844410564,1,9,6000,6000,600,600,5995,2826,1042,1417,710,0,14.9167,0
2844410564,1,9,2000,6000,600,600,5995,3364,1154,1477,0,0,15.1667,0
2844410564,1,9,3000,6000,600,600,5995,3364,1154,1477,0,0,14.8333,0
2844410564,1,9,4000,6000,600,600,5995,3364,1154,1477,0,0,14.9,0
2844410564,1,9,8000,6000,600,600,5996,2157,872,1241,1726,0,14.2,0
2844410564,1,9,10000,6000,600,600,5997,1630,595,794,2978,0,14.1833,0
3554862782,1,1,6000,6000,600,600,6000,2533,397,7,3063,0,14.4333,0
3554862782,1,1,2000,6000,600,600,5998,4521,1445,32,0,0,14.7667,0
3554862782,1,1,3000,6000,600,600,5998,4521,1445,32,0,0,14.5833,0
3554862782,1,1,4000,6000,600,600,5998,4521,1445,32,0,0,14.6667,0
3554862782,1,1,8000,6000,600,600,6000,1513,130,3,4354,0,15.4667,0
3554862782,1,1,10000,6000,600,600,6000,996,48,2,4954,0,14.9833,0
3554862782,1,2,6000,6000,600,600,5994,118,2247,3629,0,0,15.1167,0
3554862782,1,2,2000,6000,600,600,5994,118,2247,3629,0,0,14.5667,0
3554862782,1,2,3000,6000,600,600,5994,118,2247,3629,0,0,14.65,0
3554862782,1,2,4000,6000,600,600,5994,118,2247,3629,0,0,15.6833,0
3554862782,1,2,8000,6000,600,600,5994,118,2248,3628,0,0,15.2833,0
3554862782,1,2,10000,6000,600,600,5995,129,2124,3263,479,0,15.1667,0
3554862782,1,3,6000,6000,600,600,5994,3187,1322,1485,0,0,14.7667,0
3554862782,1,3,2000,6000,600,600,5994,3187,1322,1485,0,0,15.5667,0
3554862782,1,3,3000,6000,600,600,5994,3187,1322,1485,0,0,14.3167,0
3554862782,1,3,4000,6000,600,600,5994,3187,1322,1485,0,0,14.5167,0
3554862782,1,3,8000,6000,600,600,5994,3187,1322,1485,0,0,14.3167,0
3554862782,1,3,10000,6000,600,600,6000,1343,84,3,4570,0,14.6167,0
3554862782,1,4,6000,6000,600,600,5996,3722,610,287,1377,0,14.2167,0
3554862782,1,4,2000,6000,600,600,5996,4781,848,367,0,0,14.85,0
3554862782,1,4,3000,6000,600,600,5996,4781,848,367,0,0,14.5,0
3554862782,1,4,4000,6000,600,600,5996,4781,848,367,0,0,14.6167,0
3554862782,1,4,8000,6000,600,600,5997,1876,283,142,3696,0,14.7833,0
3554862782,1,4,10000,6000,600,600,6000,996,48,2,4954,0,15.3333,0
3554862782,1,5,6000,6000,600,600,5993,900,2118,2975,0,0,15.2167,0
3554862782,1,5,2000,6000,600,600,5993,900,2118,2975,0,0,14.4667,0
3554862782,1,5,3000,6000,600,600,5993,900,2118,2975,0,0,15.2833,0
3554862782,1,5,4000,6000,600,600,5993,900,2118,2975,0,0,14.4333,0
3554862782,1,5,8000,6000,600,600,5993,900,2118,2975,0,0,15.3167,0
3554862782,1,5,10000,6000,600,600,5996,1058,1890,2417,631,0,14.8667,0
3554862782,1,6,6000,6000,600,600,5995,3473,1284,1238,0,0,13.9,0
3554862782,1,6,2000,6000,600,600,5998,4521,1445,32,0,0,14.6,0
3554862782,1,6,3000,6000,600,600,5998,4648,1315,35,0,0,15.2167,0
3554862782,1,6,4000,6000,600,600,5998,4904,970,124,0,0,15.0667,0
3554862782,1,6,8000,6000,600,600,5993,1588,1843,2562,0,0,15.0833,0
3554862782,1,6,10000,6000,600,600,5996,1021,1863,2470,642,0,15.8333,0
3554862782,1,7,6000,6000,600,600,5997,2925,1251,1504,317,0,14.5667,0
3554862782,1,7,2000,6000,600,600,5996,4781,848,367,0,0,15.1,0
3554862782,1,7,3000,6000,600,600,5996,4788,836,372,0,0,14.8833,0
3554862782,1,7,4000,6000,600,600,5996,4658,852,486,0,0,14.75,0
3554862782,1,7,8000,6000,600,600,5994,1066,1699,2649,580,0,14.7333,0
3554862782,1,7,10000,6000,600,600,5994,550,1734,2568,1142,0,14.4333,0
3554862782,1,8,6000,6000,600,600,5993,778,2101,3114,0,0,14.6833,0
3554862782,1,8,2000,6000,600,600,5993,900,2118,2975,0,0,14.85,0
3554862782,1,8,3000,6000,600,600,5993,898,2120,2975,0,0,14.95,0
3554862782,1,8,4000,6000,600,600,5993,892,2120,2981,0,0,14.3667,0
3554862782,1,8,8000,6000,600,600,5994,558,2068,3368,0,0,14.6667,0
3554862782,1,8,10000,6000,600,600,5994,481,1949,3034,530,0,15.0833,0
3554862782,1,9,6000,6000,600,600,5993,2780,1070,1421,722,0,14.6833,0
3554862782,1,9,2000,6000,600,600,5993,3329,1178,1486,0,0,14.8833,0
3554862782,1,9,3000,6000,600,600,5993,3329,1178,1486,0,0,15.2167,0
3554862782,1,9,4000,6000,600,600,5993,3329,1178,1486,0,0,14.2167,0
3554862782,1,9,8000,6000,600,600,5993,2110,901,1245,1737,0,14.3667,0
3554862782,1,9,10000,6000,600,600,5994,1613,611,803,2967,0,14.75,0
3566049517,1,1,6000,6000,600,600,6000,2479,407,8,3106,0,13.6667,0
3566049517,1,1,2000,6000,600,600,6000,4540,1423,37,0,0,14.4333,0
3566049517,1,1,3000,6000,600,600,6000,4540,1423,37,0,0,14.5333,0
3566049517,1,1,4000,6000,600,600,6000,4540,1423,37,0,0,14.65,0
3566049517,1,1,8000,6000,600,600,6000,1471,147,4,4378,0,14.05,0
3566049517,1,1,10000,6000,600,600,6000,986,58,0,4956,0,14.0833,0
3566049517,1,2,6000,6000,600,600,5993,123,2238,3632,0,0,14.9667,0
3566049517,1,2,2000,6000,600,600,5993,123,2238,3632,0,0,14.4167,0
3566049517,1,2,3000,6000,600,600,5993,123,2238,3632,0,0,14.6,0
3566049517,1,2,4000,6000,600,600,5993,123,2238,3632,0,0,14.3833,0
3566049517,1,2,8000,6000,600,600,5993,123,2238,3632,0,0,14.8333,0
3566049517,1,2,10000,6000,600,600,5992,150,2110,3253,479,0,14.65,0
3566049517,1,3,6000,6000,600,600,5995,3213,1266,1516,0,0,14.5333,0
3566049517,1,3,2000,6000,600,600,5995,3213,1266,1516,0,0,14.7833,0
3566049517,1,3,3000,6000,600,600,5995,3213,1266,1516,0,0,14.7167,0
3566049517,1,3,4000,6000,600,600,5995,3213,1266,1516,0,0,14.1833,0
3566049517,1,3,8000,6000,600,600,5995,3213,1266,1516,0,0,14.0333,0
3566049517,1,3,10000,6000,600,600,6000,1330,77,3,4590,0,14.15,0
3566049517,1,4,6000,6000,600,600,5996,3622,574,305,1495,0,14.15,0
3566049517,1,4,2000,6000,600,600,5996,4860,754,382,0,0,14.2833,0
3566049517,1,4,3000,6000,600,600,5996,4860,754,382,0,0,14.35,0
3566049517,1,4,4000,6000,600,600,5996,4860,754,382,0,0,11.8,0
3566049517,1,4,8000,6000,600,600,5996,1862,270,123,3741,0,10.1333,0
3566049517,1,4,10000,6000,600,600,6000,986,58,0,4956,0,9.31667,0
3566049517,1,5,6000,6000,600,600,5994,865,2076,3053,0,0,9.63333,0
3566049517,1,5,2000,6000,600,600,5994,865,2076,3053,0,0,9.51667,0
3566049517,1,5,3000,6000,600,600,5994,865,2076,3053,0,0,9.71667,0
3566049517,1,5,4000,6000,600,600,5994,865,2076,3053,0,0,10.4667,0
3566049517,1,5,8000,6000,600,600,5994,865,2076,3053,0,0,9.66667,0
3566049517,1,5,10000,6000,600,600,5995,1044,1885,2450,616,0,9.68333,0
3566049517,1,6,6000,6000,600,600,5996,3472,1252,1272,0,0,10.1,0
3566049517,1,6,2000,6000,600,600,6000,4540,1423,37,0,0,9.76667,0
3566049517,1,6,3000,6000,600,600,6000,4673,1288,39,0,0,10.7167,0
3566049517,1,6,4000,6000,600,600,6000,4930,935,135,0,0,10.1,0
3566049517,1,6,8000,6000,600,600,5994,1461,1850,2683,0,0,9.16667,0
3566049517,1,6,10000,6000,600,600,5995,1028,1839,2511,617,0,10.8167,0
3566049517,1,7,6000,6000,600,600,5993,2832,1311,1527,323,0,8.96667,0
3566049517,1,7,2000,6000,600,600,5996,4860,754,382,0,0,8.86667,0
3566049517,1,7,3000,6000,600,600,5996,4855,752,389,0,0,10.0667,0
3566049517,1,7,4000,6000,600,600,5995,4654,795,546,0,0,9.73333,0
3566049517,1,7,8000,6000,600,600,5994,1000,1725,2704,565,0,9.71667,0
3566049517,1,7,10000,6000,600,600,5993,573,1735,2615,1070,0,8.98333,0
3566049517,1,8,6000,6000,600,600,5994,723,2081,3190,0,0,9.01667,0
3566049517,1,8,2000,6000,600,600,5994,865,2076,3053,0,0,10.2333,0
3566049517,1,8,3000,6000,600,600,5994,865,2078,3051,0,0,9.75,0
3566049517,1,8,4000,6000,600,600,5994,858,2076,3060,0,0,8.96667,0
3566049517,1,8,8000,6000,600,600,5993,519,2062,3412,0,0,9.95,0
3566049517,1,8,10000,6000,600,600,5992,450,1957,3065,520,0,10.4667,0
3566049517,1,9,6000,6000,600,600,5997,2793,1084,1373,747,0,9.26667,0
3566049517,1,9,2000,6000,600,600,5996,3397,1174,1425,0,0,10.5,0
3566049517,1,9,3000,6000,600,600,5996,3397,1174,1425,0,0,8.9,0
3566049517,1,9,4000,6000,600,600,5996,3396,1175,1425,0,0,9.73333,0
3566049517,1,9,8000,6000,600,600,5997,2141,893,1171,1792,0,8.83333,0
3566049517,1,9,10000,6000,600,600,5997,1622,609,734,3032,0,8.83333,0
2396731442,1,1,6000,6000,600,600,6000,2471,465,12,3052,0,8.8,0
2396731442,1,1,2000,6000,600,600,5999,4530,1424,45,0,0,9.23333,0
2396731442,1,1,3000,6000,600,600,5999,4530,1424,45,0,0,8.85,0
2396731442,1,1,4000,6000,600,600,5999,4530,1424,45,0,0,9.91667,0
2396731442,1,1,8000,6000,600,600,6000,1539,157,2,4302,0,9.03333,0
2396731442,1,1,10000,6000,600,600,6000,998,65,0,4937,0,8.78333,0
2396731442,1,2,6000,6000,600,600,5993,95,2255,3643,0,0,10.95,0
2396731442,1,2,2000,6000,600,600,5993,95,2255,3643,0,0,10.3833,0
2396731442,1,2,3000,6000,600,600,5993,95,2255,3643,0,0,9.88333,0
2396731442,1,2,4000,6000,600,600,5993,95,2255,3643,0,0,10.7833,0
2396731442,1,2,8000,6000,600,600,5993,95,2255,3643,0,0,9.11667,0
2396731442,1,2,10000,6000,600,600,5993,120,2106,3200,567,0,9.68333,0
2396731442,1,3,6000,6000,600,600,5997,3171,1333,1493,0,0,9.38333,0
2396731442,1,3,2000,6000,600,600,5997,3171,1333,1493,0,0,10.7333,0
2396731442,1,3,3000,6000,600,600,5997,3171,1333,1493,0,0,9.91667,0
2396731442,1,3,4000,6000,600,600,5997,3171,1333,1493,0,0,10.3833,0
2396731442,1,3,8000,6000,600,600,5997,3171,1333,1493,0,0,10.6,0
2396731442,1,3,10000,6000,600,600,6000,1389,97,0,4514,0,9.66667,0
2396731442,1,4,6000,6000,600,600,5998,3679,612,315,1392,0,10.2333,0
2396731442,1,4,2000,6000,600,600,5998,4808,792,398,0,0,9.71667,0
2396731442,1,4,3000,6000,600,600,5998,4808,792,398,0,0,8.78333,0
2396731442,1,4,4000,6000,600,600,5998,4808,792,398,0,0,10.7167,0
2396731442,1,4,8000,6000,600,600,5998,1909,281,139,3669,0,8.85,0
2396731442,1,4,10000,6000,600,600,6000,998,65,0,4937,0,9.33333,0
2396731442,1,5,6000,6000,600,600,5993,888,2067,3038,0,0,9.8,0
2396731442,1,5,2000,6000,600,600,5993,889,2066,3038,0,0,8.91667,0
2396731442,1,5,3000,6000,600,600,5993,889,2066,3038,0,0,9.83333,0
2396731442,1,5,4000,6000,600,600,5993,889,2066,3038,0,0,10.2,0
2396731442,1,5,8000,6000,600,600,5993,888,2067,3038,0,0,10.7833,0
2396731442,1,5,10000,6000,600,600,5995,1083,1838,2366,708,0,8.91667,0
2396731442,1,6,6000,6000,600,600,5996,3501,1229,1266,0,0,8.86667,0
2396731442,1,6,2000,6000,600,600,5999,4530,1424,45,0,0,9.68333,0
2396731442,1,6,3000,6000,600,600,5999,4646,1302,51,0,0,10.2333,0
2396731442,1,6,4000,6000,600,600,5999,4855,997,147,0,0,9.93333,0
2396731442,1,6,8000,6000,600,600,5995,1472,1875,2648,0,0,9.18333,0
2396731442,1,6,10000,6000,600,600,5995,1112,1786,2401,696,0,9.91667,0
2396731442,1,7,6000,6000,600,600,5993,2855,1280,1539,319,0,8.91667,0
2396731442,1,7,2000,6000,600,600,5998,4808,792,398,0,0,9.93333,0
2396731442,1,7,3000,6000,600,600,5998,4823,774,401,0,0,9.11667,0
2396731442,1,7,4000,6000,600,600,5998,4692,790,516,0,0,10.7167,0
2396731442,1,7,8000,6000,600,600,5993,1020,1731,2634,608,0,10.25,0
2396731442,1,7,10000,6000,600,600,5996,544,1729,2529,1194,0,10.3333,0
2396731442,1,8,6000,6000,600,600,5994,754,2081,3159,0,0,8.9,0
2396731442,1,8,2000,6000,600,600,5993,889,2066,3038,0,0,10.2667,0
2396731442,1,8,3000,6000,600,600,5993,888,2067,3038,0,0,9.08333,0
2396731442,1,8,4000,6000,600,600,5993,874,2073,3046,0,0,9.2,0
2396731442,1,8,8000,6000,600,600,5993,522,2077,3394,0,0,9.45,0
2396731442,1,8,10000,6000,600,600,5993,482,1915,3014,582,0,10.1333,0
2396731442,1,9,6000,6000,600,600,5995,2725,1102,1434,734,0,9.01667,0
2396731442,1,9,2000,6000,600,600,5994,3300,1200,1494,0,0,9.43333,0
2396731442,1,9,3000,6000,600,600,5994,3300,1200,1494,0,0,9.36667,0
2396731442,1,9,4000,6000,600,600,5994,3300,1200,1494,0,0,9.78333,0
2396731442,1,9,8000,6000,600,600,5995,2113,924,1245,1713,0,10.1833,0
2396731442,1,9,10000,6000,600,600,5995,1626,628,801,2940,0,9.75,0
4003409049,1,1,6000,6000,600,600,6000,2522,456,17,3005,0,8.9,0
4003409049,1,1,2000,6000,600,600,6000,4491,1454,55,0,0,9.23333,0
4003409049,1,1,3000,6000,600,600,6000,4491,1454,55,0,0,8.8,0
4003409049,1,1,4000,6000,600,600,6000,4491,1454,55,0,0,9.98333,0
4003409049,1,1,8000,6000,600,600,6000,1524,157,4,4315,0,9.36667,0
4003409049,1,1,10000,6000,600,600,6000,1041,68,4,4887,0,10.1333,0
